customer_id,age,monthly_income,tenure_months,monthly_spend,transactions_per_month,support_tickets,satisfaction_score,city,segment,channel,premium_member,annual_spend,churn_next_month_confirmed,churn
C000607,47,3232204.0,28.6,702767.0,5,3,3.0,Surabaya,Gold,Branch,0,8433200.0,0,0
C000608,43,17937375.0,24.9,1614704.0,5,2,3.0,Bandung,Basic,Web,0,19376446.0,0,0
C000609,18,12329882.0,22.8,2184135.0,4,2,4.0,Surabaya,Basic,App,0,26209617.0,0,0
C000610,44,7830615.0,28.4,1053866.0,6,0,3.0,Surabaya,Silver,Web,1,12646396.0,0,0
C000611,26,11407300.0,37.9,1059874.0,6,1,3.0,Surabaya,Basic,App,0,12718493.0,0,0
C000612,41,,47.9,451294.0,2,1,2.0,Surabaya,Basic,App,0,5415523.0,1,1
C000613,21,5816795.0,52.2,1018402.0,2,1,3.0,Surabaya,Silver,App,0,12220824.0,0,0
C000614,43,,15.2,557582.0,5,1,3.0,Surabaya,Basic,App,0,6690985.0,0,0
C000615,28,2887645.0,55.5,250925.0,3,5,1.0,Bandung,Silver,App,0,3011094.0,0,0
C000616,23,12850834.0,26.9,1840197.0,7,0,2.0,,Gold,App,0,22082365.0,0,0
C000617,47,15406940.0,21.0,990375.0,6,3,4.0,Surabaya,Basic,App,0,11884500.0,0,0
C000618,41,5439582.0,11.9,1021079.0,1,1,2.0,Surabaya,Basic,Web,0,12252943.0,0,0
C000619,31,9688632.0,2.1,1018415.0,4,2,2.0,Makassar,Basic,Branch,0,12220975.0,0,0
C000620,55,,36.1,512916.0,3,4,4.0,Surabaya,Silver,Web,0,6154990.0,0,0
C000621,33,9583015.0,35.2,928779.0,3,2,4.0,Jakarta,Basic,App,1,11145344.0,0,0
C000622,38,5664814.0,17.7,681860.0,4,0,5.0,Surabaya,Basic,Web,0,8182315.0,1,1
C000623,41,4921226.0,18.1,461756.0,7,2,4.0,Surabaya,Silver,Web,0,5541073.0,0,0
C000624,31,14268905.0,24.2,1283374.0,3,1,5.0,Surabaya,Basic,App,0,15400491.0,0,0
C000625,44,7723848.0,20.7,1093358.0,3,0,4.0,Makassar,Silver,App,0,13120291.0,0,0
C000626,32,24327356.0,14.6,2158375.0,5,1,3.0,Jakarta,Gold,App,1,25900496.0,0,0
C000627,33,8206381.0,10.8,653850.0,3,3,2.0,Surabaya,Basic,App,0,7846203.0,0,0
C000628,54,4807122.0,55.9,717877.0,3,1,2.0,Jakarta,Gold,Web,0,8614524.0,0,0
C000629,26,15709396.0,18.9,1447413.0,4,3,3.0,Surabaya,Basic,App,0,17368962.0,0,0
C000630,18,11317856.0,35.0,1202628.0,2,3,2.0,Makassar,Basic,App,1,14431540.0,1,1
C000631,57,,39.8,1077900.0,2,0,3.0,Surabaya,Basic,Web,0,12934804.0,0,0
C000632,69,15398528.0,36.2,1683155.0,2,3,3.0,Bandung,Silver,Web,0,20197863.0,0,0
C000633,33,5586783.0,41.2,394343.0,4,1,5.0,Bandung,Silver,Web,1,4732113.0,0,0
C000634,18,7459230.0,36.0,486292.0,3,1,2.0,Surabaya,Silver,App,0,5835500.0,1,1
C000635,34,7280097.0,16.4,643084.0,4,1,3.0,Makassar,Basic,Web,0,7717005.0,0,0
C000636,35,3933505.0,21.6,770524.0,2,1,,Makassar,Gold,App,1,9246284.0,0,0
C000637,36,6920354.0,55.0,751957.0,2,0,3.0,Bandung,Basic,Web,0,9023485.0,0,0
C000638,25,16684001.0,18.5,1339487.0,5,1,4.0,Surabaya,Silver,Branch,0,16073845.0,0,0
C000639,45,9115511.0,27.0,1800648.0,5,1,3.0,Jakarta,Basic,Web,0,21607775.0,0,0
C000640,44,3815638.0,38.0,467577.0,9,3,3.0,Surabaya,Basic,App,0,5610918.0,0,0
C000641,20,3399845.0,68.0,667930.0,2,1,3.0,Makassar,Basic,Branch,0,8015161.0,1,1
C000642,46,19986726.0,51.8,1967616.0,3,2,4.0,Surabaya,Basic,App,0,23611391.0,1,1
C000643,63,7612306.0,13.0,726810.0,4,1,3.0,Jakarta,Basic,App,0,8721719.0,0,0
C000644,40,5603357.0,34.3,788076.0,5,1,4.0,Bandung,Basic,Web,0,9456912.0,0,0
C000645,34,6880877.0,31.7,635772.0,5,1,3.0,Makassar,Gold,App,0,7629265.0,0,0
C000646,36,,21.7,480927.0,4,1,4.0,Bandung,Gold,App,0,5771127.0,0,0
C000647,45,17499002.0,27.5,3034025.0,4,2,3.0,Bandung,Gold,App,1,36408297.0,0,0
C000648,18,6444728.0,16.3,882706.0,3,1,4.0,Jakarta,Basic,App,1,10592475.0,0,0
C000649,40,101826648.0,23.9,1807536.0,0,2,5.0,Jakarta,Basic,App,0,21690427.0,0,0
C000650,33,,18.6,781812.0,4,1,3.0,Surabaya,Basic,Web,0,9381739.0,0,0
C000651,60,105366378.0,29.0,1275797.0,5,2,3.0,Makassar,Silver,Web,0,15309559.0,0,0
C000652,36,9213074.0,21.1,1457313.0,4,4,2.0,Surabaya,Gold,Branch,1,17487757.0,0,0
C000653,58,12790715.0,71.3,823806.0,6,4,2.0,Bandung,Basic,Branch,0,9885670.0,1,1
C000654,25,11881027.0,29.7,814209.0,6,0,3.0,Surabaya,Silver,Branch,0,9770506.0,0,0
C000655,45,11271209.0,25.8,911912.0,2,1,3.0,Surabaya,Basic,App,0,10942941.0,0,0
C000656,42,9687201.0,23.0,1340346.0,6,1,3.0,Surabaya,Silver,App,1,16084157.0,0,0
C000657,28,7038349.0,21.2,596393.0,8,2,2.0,Makassar,Gold,Web,1,7156717.0,0,0
C000658,40,22941113.0,10.0,2560761.0,3,2,1.0,Surabaya,Silver,Branch,0,30729137.0,0,0
C000659,53,4857997.0,45.5,533711.0,5,1,5.0,Jakarta,Silver,Web,0,6404530.0,0,0
C000660,34,8018976.0,62.7,1107992.0,2,1,5.0,Surabaya,Basic,Web,0,13295910.0,0,0
C000661,18,8065767.0,18.4,710971.0,3,0,4.0,Surabaya,Basic,Web,0,8531653.0,0,0
C000662,38,9982005.0,54.8,1240077.0,4,1,3.0,Jakarta,Basic,App,0,14880927.0,1,1
C000663,27,6316919.0,108.8,937330.0,1,1,2.0,Surabaya,Silver,App,0,11247962.0,1,1
C000664,34,9511980.0,84.9,1090900.0,5,1,2.0,Jakarta,Silver,App,0,13090794.0,0,0
C000665,37,7290544.0,60.9,709091.0,3,0,4.0,Bandung,Basic,Web,0,8509093.0,1,1
C000666,18,3351365.0,11.0,642433.0,0,1,4.0,Bandung,Basic,App,0,7709195.0,1,1
C000667,19,8042141.0,10.9,1303892.0,2,4,3.0,Jakarta,Basic,App,0,15646700.0,0,0
C000668,44,4367237.0,41.1,696276.0,2,0,4.0,Surabaya,Basic,App,0,8355313.0,0,0
C000669,32,3081848.0,27.1,660302.0,1,2,4.0,Jakarta,Basic,App,0,7923623.0,0,0
C000670,18,,4.3,778009.0,3,5,2.0,Jakarta,Gold,App,0,9336112.0,0,0
C000671,47,10462290.0,20.0,1190101.0,9,0,5.0,Bandung,Basic,Web,1,14281215.0,0,0
C000672,41,10688041.0,39.9,1304840.0,0,1,4.0,Jakarta,Gold,Branch,0,15658084.0,0,0
C000673,29,10928624.0,24.2,1038049.0,2,2,2.0,Jakarta,Basic,App,0,12456587.0,1,1
C000674,22,2763554.0,27.2,444205.0,3,0,4.0,Jakarta,Basic,App,1,5330463.0,0,0
C000675,48,3784381.0,10.9,325628.0,5,3,3.0,,Silver,App,0,3907536.0,0,0
C000676,42,23685862.0,19.8,2778613.0,2,0,3.0,Jakarta,Basic,App,0,33343361.0,0,0
C000677,67,4497298.0,41.2,713161.0,5,1,4.0,Surabaya,Gold,Web,0,8557931.0,0,0
C000678,43,11194293.0,19.1,1256284.0,3,1,4.0,Bandung,Silver,Web,0,15075407.0,0,0
C000679,43,5482854.0,57.6,657127.0,6,2,4.0,Jakarta,Basic,App,0,7885528.0,0,0
C000680,36,8358354.0,27.7,568559.0,4,1,3.0,Jakarta,Gold,Web,0,6822711.0,0,0
C000681,48,5647154.0,36.0,1047600.0,6,1,4.0,Surabaya,Basic,Web,0,12571201.0,0,0
C000682,46,10894839.0,40.6,1456374.0,3,1,2.0,Surabaya,Basic,App,0,17476482.0,0,0
C000683,53,8625020.0,39.5,775742.0,1,2,3.0,Bandung,Gold,Branch,0,9308900.0,0,0
C000684,32,6251880.0,12.7,1099281.0,0,2,3.0,Surabaya,Basic,App,0,13191372.0,0,0
C000685,33,4489974.0,14.6,1034580.0,7,0,4.0,Surabaya,Silver,App,1,12414962.0,1,1
C000686,32,9269388.0,4.2,626648.0,5,2,,Jakarta,Basic,App,0,7519779.0,0,0
C000687,47,4105987.0,21.5,409260.0,3,4,2.0,Surabaya,Gold,App,0,4911122.0,0,0
C000688,56,10120430.0,13.7,1192284.0,3,3,4.0,Jakarta,Basic,App,0,14307412.0,0,0
C000689,32,33920116.0,18.7,4488638.0,7,1,3.0,,Basic,App,1,53863659.0,1,1
C000690,33,16811027.0,23.2,1661683.0,5,0,3.0,,Gold,App,1,19940192.0,1,1
C000691,42,11876158.0,30.2,943630.0,4,0,2.0,Makassar,Silver,Web,0,11323555.0,1,1
C000692,35,7632058.0,24.4,646393.0,2,0,3.0,Jakarta,Silver,App,0,7756717.0,0,0
C000693,49,2754202.0,24.1,405382.0,3,1,3.0,Makassar,Basic,App,0,4864589.0,0,0
C000694,18,3865859.0,34.1,695635.0,2,3,3.0,Surabaya,Silver,Web,0,8347618.0,0,0
C000695,28,16199455.0,26.4,1260226.0,6,1,4.0,Bandung,Basic,Web,0,15122716.0,0,0
C000696,29,5181402.0,47.6,384547.0,0,1,2.0,Surabaya,Basic,Web,0,4614558.0,0,0
C000697,18,5445845.0,26.5,841389.0,3,5,2.0,Surabaya,Basic,App,0,10096666.0,1,1
C000698,26,7303355.0,68.3,1786966.0,3,2,2.0,Surabaya,Basic,Branch,0,21443596.0,0,0
C000699,27,4460746.0,12.3,756845.0,4,1,3.0,Surabaya,Basic,App,1,9082142.0,0,0
C000700,36,4074381.0,21.2,874118.0,3,1,2.0,Makassar,Silver,Web,1,10489418.0,0,0
C000701,51,7780968.0,16.5,1094486.0,3,2,5.0,Jakarta,Basic,App,0,13133837.0,0,0
C000702,35,4899339.0,31.0,785365.0,4,2,4.0,Jakarta,Basic,Branch,1,9424381.0,0,0
C000703,26,5322171.0,12.3,706928.0,0,4,4.0,Jakarta,Silver,App,1,8483138.0,0,0
C000704,37,5205868.0,8.1,550630.0,6,0,2.0,Surabaya,Basic,Branch,1,6607564.0,0,0
C000705,51,10662572.0,14.2,899835.0,2,3,3.0,Makassar,Basic,Branch,0,10798014.0,0,0
C000706,26,7041156.0,8.6,924639.0,5,0,3.0,Jakarta,Basic,App,0,11095670.0,0,0
C000707,27,7251635.0,23.4,614281.0,4,3,5.0,Surabaya,Basic,App,0,7371373.0,0,0
C000708,45,11109069.0,30.2,776367.0,6,1,4.0,Surabaya,Silver,App,0,9316407.0,0,0
C000709,35,7398814.0,7.1,547466.0,5,1,2.0,Surabaya,Basic,App,0,6569596.0,1,1
C000710,46,6864766.0,20.3,795999.0,3,4,3.0,Jakarta,Basic,App,0,9551986.0,0,0
C000711,38,,51.7,782481.0,5,2,2.0,Jakarta,Basic,App,0,9389768.0,0,0
C000712,46,11553060.0,61.4,1510878.0,4,2,3.0,Makassar,Basic,App,0,18130535.0,0,0
C000713,26,7378358.0,43.3,532844.0,9,1,3.0,Makassar,Basic,App,0,6394122.0,0,0
C000714,38,8362654.0,2.7,1044921.0,5,1,4.0,Surabaya,Basic,App,0,12539055.0,1,1
C000715,35,5204153.0,28.3,591966.0,4,4,3.0,Surabaya,Basic,App,0,7103596.0,0,0
C000716,23,4983168.0,55.6,620987.0,3,2,3.0,Bandung,Silver,App,0,7451839.0,0,0
C000717,19,12212654.0,18.8,1741557.0,2,1,3.0,Jakarta,Basic,App,0,20898679.0,0,0
C000718,46,,10.1,1170631.0,7,2,1.0,Surabaya,Basic,App,0,14047571.0,0,0
C000719,34,10276458.0,53.0,987776.0,3,1,5.0,Jakarta,Silver,Web,0,11853313.0,0,0
C000720,26,9336313.0,58.0,1451420.0,3,0,3.0,Surabaya,Basic,Web,0,17417045.0,0,0
C000721,37,8205899.0,26.3,974704.0,2,4,3.0,Jakarta,Basic,Branch,1,11696448.0,1,1
C000722,52,11733736.0,10.2,1179532.0,4,2,5.0,Makassar,Gold,App,0,14154385.0,0,0
C000723,18,13379870.0,6.3,1385186.0,6,0,3.0,Jakarta,Basic,App,1,16622237.0,0,0
C000724,20,13205283.0,33.2,1226948.0,1,0,4.0,Surabaya,Silver,App,1,14723372.0,0,0
C000725,27,7568642.0,16.6,491000.0,5,3,3.0,Surabaya,Silver,App,1,5892003.0,0,0
C000726,56,17154963.0,25.1,1655770.0,2,1,4.0,Makassar,Basic,Branch,0,19869235.0,0,0
C000727,41,9071113.0,23.3,959297.0,5,3,3.0,Jakarta,Basic,Web,0,11511561.0,1,1
C000728,47,11327670.0,13.6,1138734.0,6,1,4.0,Jakarta,Silver,Branch,1,13664807.0,0,0
C000729,24,,6.0,735593.0,1,1,3.0,Surabaya,Basic,Branch,0,8827112.0,0,0
C000730,25,9164114.0,19.2,1075917.0,3,1,4.0,Makassar,Basic,App,0,12911009.0,0,0
C000731,43,5337610.0,29.1,633349.0,3,2,3.0,Surabaya,Gold,App,0,7600191.0,0,0
C000732,39,11765653.0,30.0,1334527.0,5,2,3.0,Makassar,Basic,App,0,16014325.0,0,0
C000733,45,38258029.0,15.8,2822442.0,7,3,,Surabaya,Silver,Web,0,33869301.0,0,0
C000734,36,6509771.0,57.2,841160.0,6,2,2.0,Surabaya,Basic,Web,0,10093921.0,1,1
C000735,41,8318556.0,11.0,750166.0,8,0,3.0,Surabaya,Silver,App,0,9001996.0,0,0
C000736,40,,49.2,1343766.0,2,3,2.0,Surabaya,Basic,Branch,0,16125197.0,1,1
C000737,47,6116748.0,28.5,597873.0,2,2,3.0,Makassar,Silver,Web,0,7174480.0,0,0
C000738,48,18706831.0,19.3,1489004.0,1,0,,Surabaya,Basic,Branch,0,17868053.0,1,1
C000739,19,5525134.0,36.1,731584.0,10,4,3.0,Bandung,Basic,App,1,8779007.0,0,0
C000740,18,6163823.0,22.3,514873.0,7,1,4.0,Bandung,Silver,Web,0,6178476.0,0,0
C000741,50,3341168.0,8.0,450282.0,2,2,2.0,Surabaya,Gold,Web,0,5403380.0,0,0
C000742,52,5273821.0,10.4,1054437.0,4,2,3.0,Jakarta,Basic,App,0,12653248.0,0,0
C000743,26,3126211.0,21.3,587959.0,7,1,3.0,Bandung,Basic,App,0,7055513.0,0,0
C000744,18,11324111.0,17.5,1305991.0,1,2,4.0,Jakarta,Silver,App,0,15671895.0,0,0
C000745,39,37310508.0,48.4,2160126.0,4,1,5.0,Surabaya,Basic,App,0,25921512.0,0,0
C000746,49,6538895.0,16.9,872203.0,8,4,2.0,Bandung,Gold,Web,0,10466438.0,0,0
C000747,60,3198637.0,16.1,362301.0,0,1,3.0,Jakarta,Basic,Branch,0,4347614.0,0,0
C000748,44,13123983.0,14.6,1961488.0,3,1,4.0,Makassar,Basic,Branch,0,23537852.0,1,1
C000749,34,5363586.0,13.6,660696.0,5,0,3.0,Jakarta,Basic,App,1,7928358.0,0,0
C000750,27,16347621.0,14.0,1250518.0,4,5,2.0,Surabaya,Basic,Web,0,15006221.0,1,1
C000751,38,6850527.0,9.1,706932.0,7,0,2.0,Surabaya,Silver,App,1,8483184.0,0,0
C000752,34,5651624.0,29.3,958010.0,5,2,3.0,Bandung,Basic,App,0,11496124.0,0,0
C000753,26,7254086.0,23.7,836842.0,2,1,5.0,Makassar,Gold,Web,1,10042109.0,0,0
C000754,63,12136516.0,23.0,1528850.0,4,0,4.0,Surabaya,Basic,Branch,0,18346199.0,0,0
C000755,59,7059401.0,6.6,836390.0,3,2,4.0,Surabaya,Silver,Branch,0,10036685.0,0,0
C000756,52,6087533.0,34.0,923414.0,4,0,4.0,Surabaya,Silver,App,0,11080963.0,0,0
C000757,27,7171280.0,36.3,920222.0,4,2,4.0,Surabaya,Basic,Web,0,11042665.0,0,0
C000758,48,3974588.0,66.2,1325009.0,6,2,3.0,Surabaya,Gold,App,0,15900114.0,0,0
C000759,46,9952352.0,35.0,1093639.0,2,1,4.0,Surabaya,Basic,Web,0,13123662.0,0,0
C000760,43,2994394.0,74.7,593531.0,4,1,5.0,Surabaya,Silver,App,0,7122372.0,0,0
C000761,53,6266229.0,15.5,595710.0,3,1,3.0,Surabaya,Basic,App,0,7148519.0,1,1
C000762,46,12147257.0,68.5,1340920.0,8,1,2.0,Makassar,Basic,Branch,0,16091037.0,0,0
C000763,47,9450977.0,35.8,1047964.0,5,3,2.0,Surabaya,Basic,App,0,12575568.0,0,0
C000764,46,11068662.0,32.9,1133154.0,6,2,4.0,Jakarta,Basic,Branch,0,13597844.0,0,0
C000765,42,7718858.0,22.6,738062.0,12,0,2.0,Surabaya,Gold,App,0,8856738.0,0,0
C000766,18,15222916.0,19.3,1246968.0,5,2,2.0,Jakarta,Silver,Web,1,14963618.0,1,1
C000767,39,13303486.0,16.4,1059161.0,3,2,3.0,Makassar,Gold,Branch,0,12709931.0,0,0
C000768,31,10224830.0,70.0,1055869.0,3,2,3.0,Surabaya,Silver,App,0,12670424.0,0,0
C000769,23,,22.1,1460628.0,5,3,4.0,Bandung,Silver,App,0,17527538.0,0,0
C000770,58,12087532.0,36.2,1171328.0,1,3,3.0,Surabaya,Gold,Web,0,14055932.0,0,0
C000771,59,6282303.0,41.5,1284549.0,4,0,3.0,Surabaya,Basic,App,0,15414585.0,0,0
C000772,54,3820178.0,41.2,668856.0,4,2,5.0,Surabaya,Gold,App,1,8026277.0,0,0
C000773,41,10080882.0,29.4,1012892.0,2,2,3.0,Surabaya,Basic,App,1,12154699.0,0,0
C000774,54,,67.7,636258.0,0,3,1.0,Surabaya,Silver,App,0,7635091.0,0,0
C000775,38,14573446.0,34.4,2205411.0,5,0,3.0,Jakarta,Basic,App,0,26464934.0,0,0
C000776,40,4780116.0,16.1,787404.0,3,1,2.0,Surabaya,Basic,App,0,9448852.0,0,0
C000777,25,4859349.0,19.9,763623.0,6,2,2.0,Bandung,Basic,App,1,9163479.0,0,0
C000778,43,10302501.0,7.0,1081677.0,3,3,,Surabaya,Gold,Branch,0,12980124.0,0,0
C000779,39,7692914.0,31.6,862288.0,2,0,1.0,Surabaya,Silver,App,1,10347450.0,1,1
C000780,22,2835654.0,38.2,946552.0,2,2,4.0,Surabaya,Basic,App,0,11358625.0,0,0
C000781,37,9833068.0,40.4,636713.0,1,1,4.0,Jakarta,Gold,Web,0,7640555.0,0,0
C000782,37,2888129.0,35.8,285596.0,1,0,3.0,Bandung,Gold,Web,1,3427151.0,0,0
C000783,60,4756682.0,22.6,657720.0,1,1,4.0,Bandung,Silver,App,0,7892641.0,0,0
C000784,49,16825007.0,25.7,1833542.0,6,1,2.0,,Basic,App,0,22002506.0,0,0
C000785,38,,25.8,1853719.0,1,2,2.0,Makassar,Basic,App,0,22244627.0,1,1
C000786,41,4099359.0,48.5,623093.0,8,0,4.0,Surabaya,Gold,Branch,0,7477116.0,0,0
C000787,39,6674379.0,4.7,648917.0,7,0,3.0,Makassar,Basic,Branch,0,7787009.0,0,0
C000788,36,8189755.0,18.3,579075.0,4,0,3.0,Surabaya,Basic,App,0,6948905.0,1,1
C000789,25,21308719.0,11.6,1958597.0,1,1,3.0,Surabaya,Basic,App,0,23503164.0,0,0
C000790,36,6100457.0,85.1,709492.0,3,3,4.0,Surabaya,Silver,Web,0,8513907.0,1,1
C000791,29,6154326.0,54.8,765558.0,3,4,4.0,Jakarta,Basic,Web,0,9186695.0,1,1
C000792,23,18750878.0,18.9,1800125.0,2,0,4.0,Surabaya,Gold,App,0,21601501.0,0,0
C000793,44,6509792.0,8.3,1127735.0,2,3,3.0,Surabaya,Silver,Branch,1,13532819.0,0,0
C000794,43,11901358.0,10.4,1297810.0,5,0,4.0,Surabaya,Gold,Web,1,15573724.0,0,0
C000795,18,3550232.0,48.1,361388.0,3,2,2.0,Surabaya,Basic,App,0,4336651.0,0,0
C000796,37,7280966.0,6.8,596992.0,5,2,4.0,Jakarta,Basic,App,0,7163906.0,0,0
C000797,50,3211260.0,26.0,441067.0,2,2,4.0,Makassar,Silver,App,0,5292805.0,0,0
C000798,51,4476999.0,43.2,460267.0,4,1,5.0,Makassar,Gold,Web,0,5523206.0,0,0
C000799,50,12692386.0,9.6,829143.0,2,1,3.0,Jakarta,Basic,App,0,9949717.0,0,0
C000800,38,7783402.0,25.8,831202.0,4,5,2.0,Jakarta,Basic,Web,0,9974422.0,1,1
C000801,28,6712244.0,19.1,778979.0,3,3,3.0,Jakarta,Silver,Branch,1,9347751.0,0,0
C000802,25,5299589.0,17.3,389374.0,3,0,3.0,Bandung,Silver,Web,0,4672491.0,0,0
C000803,42,7085714.0,15.2,723094.0,6,0,4.0,,Basic,App,0,8677123.0,0,0
C000804,43,9440923.0,45.5,1406317.0,4,0,5.0,Jakarta,Basic,App,0,16875807.0,0,0
C000805,53,13736348.0,62.2,1396829.0,5,0,5.0,Surabaya,Basic,App,1,16761952.0,0,0
C000806,51,1888175.0,21.4,666359.0,2,2,,Bandung,Basic,App,0,7996303.0,0,0
C000807,36,5063069.0,33.0,578665.0,5,0,4.0,Jakarta,Basic,Web,0,6943983.0,0,0
C000808,23,8731564.0,26.2,1087036.0,9,1,3.0,Surabaya,Silver,App,0,13044432.0,0,0
C000809,34,7576617.0,5.3,1012623.0,8,0,4.0,Jakarta,Basic,App,0,12151479.0,1,1
C000810,41,9987142.0,20.8,742435.0,4,2,3.0,Surabaya,Basic,Web,0,8909218.0,0,0
C000811,36,9268195.0,4.3,922200.0,2,0,4.0,Surabaya,Basic,App,0,11066403.0,0,0
C000812,31,6765013.0,18.0,1178274.0,7,2,5.0,Jakarta,Basic,Branch,0,14139288.0,1,1
C000813,41,5987490.0,25.3,588210.0,2,1,2.0,Jakarta,Silver,Web,0,7058514.0,0,0
C000814,32,6989547.0,41.0,1203180.0,4,3,3.0,Makassar,Silver,App,1,14438157.0,1,1
C000815,30,15048071.0,31.0,1483766.0,7,0,4.0,Makassar,Silver,Branch,0,17805191.0,0,0
C000816,42,5348612.0,46.3,607673.0,3,0,4.0,Surabaya,Basic,App,0,7292080.0,1,1
C000817,33,7728369.0,13.3,1026836.0,3,0,3.0,Surabaya,Basic,App,0,12322033.0,1,1
C000818,41,8848781.0,57.3,925603.0,9,1,3.0,Surabaya,Silver,App,0,11107232.0,0,0
C000819,41,18871155.0,62.2,1012784.0,3,3,2.0,Makassar,Basic,App,0,12153406.0,1,1
C000820,24,6782000.0,4.1,927573.0,6,3,1.0,Surabaya,Basic,Web,0,11130875.0,1,1
C000821,32,13555403.0,6.4,1350410.0,6,2,4.0,,Silver,Branch,0,16204919.0,0,0
C000822,55,15752990.0,24.9,1669985.0,6,1,2.0,Jakarta,Basic,Web,0,20039818.0,0,0
C000823,24,7724342.0,17.0,1084755.0,7,7,1.0,Surabaya,Basic,App,0,13017059.0,1,1
C000824,18,7124547.0,19.0,1031310.0,2,1,4.0,Jakarta,Basic,App,0,12375715.0,1,1
C000825,18,6675620.0,30.8,1601601.0,1,2,3.0,Bandung,Basic,App,1,19219218.0,0,0
C000826,38,6949980.0,47.4,809680.0,6,2,3.0,Jakarta,Gold,App,0,9716161.0,0,0
C000827,38,,12.8,1853854.0,2,2,3.0,Surabaya,Silver,Branch,1,22246243.0,0,0
C000828,37,9083840.0,52.6,1117322.0,6,2,4.0,Surabaya,Basic,App,0,13407860.0,0,0
C000829,53,9105247.0,15.0,1797340.0,6,0,3.0,Surabaya,Basic,App,0,21568082.0,0,0
C000830,18,4308409.0,92.3,643051.0,3,1,4.0,Surabaya,Basic,Web,0,7716614.0,0,0
C000831,43,4698870.0,57.6,734612.0,2,1,2.0,Surabaya,Silver,Web,0,8815346.0,1,1
C000832,57,26006260.0,16.2,2996928.0,2,2,3.0,Surabaya,Silver,Branch,0,35963135.0,0,0
C000833,24,7254612.0,8.5,1057770.0,5,0,4.0,Jakarta,Basic,Branch,0,12693242.0,0,0
C000834,33,5224280.0,15.9,550216.0,2,0,5.0,Surabaya,Gold,App,0,6602595.0,0,0
C000835,29,17576206.0,14.3,1747381.0,4,1,2.0,Surabaya,Silver,Branch,1,20968574.0,0,0
C000836,27,9341214.0,37.7,1022852.0,4,0,3.0,Surabaya,Silver,Branch,0,12274220.0,0,0
C000837,34,10994847.0,4.2,1049388.0,4,3,4.0,Surabaya,Gold,Branch,0,12592662.0,0,0
C000838,55,7415079.0,6.5,610714.0,5,2,4.0,Jakarta,Basic,Branch,0,7328573.0,1,1
C000839,60,6713842.0,37.0,374462.0,4,4,2.0,Surabaya,Basic,Web,0,4493548.0,1,1
C000840,34,7287562.0,13.8,1277674.0,3,1,3.0,Jakarta,Basic,App,1,15332085.0,0,0
C000841,61,,18.1,668659.0,5,1,4.0,Jakarta,Basic,Branch,0,8023906.0,0,0
C000842,38,7622325.0,43.0,1242836.0,5,1,3.0,Jakarta,Basic,App,0,14914028.0,0,0
C000843,59,,48.8,1011222.0,9,3,3.0,Makassar,Gold,Branch,0,12134666.0,0,0
C000844,37,22135802.0,55.8,2411511.0,6,2,4.0,Bandung,Gold,App,0,28938127.0,0,0
C000845,40,8387488.0,40.7,530523.0,3,6,1.0,Jakarta,Basic,App,0,6366275.0,0,0
C000846,42,2215868.0,22.1,725893.0,3,2,3.0,bandung,Silver,Web,0,8710717.0,0,0
C000847,75,7596971.0,20.8,1005209.0,6,0,3.0,Makassar,Basic,App,0,12062509.0,0,0
C000848,48,36095522.0,19.0,4515049.0,6,3,3.0,,Basic,App,0,54180590.0,0,0
C000849,30,12883443.0,9.6,1215922.0,5,1,,Jakarta,Basic,Web,0,14591060.0,0,0
C000850,50,5121527.0,12.4,774926.0,6,1,4.0,Bandung,Silver,App,0,9299111.0,0,0
C000851,34,11073447.0,51.2,1436823.0,5,3,2.0,Surabaya,Silver,Web,0,17241872.0,0,0
C000852,32,5319260.0,14.9,1099728.0,3,3,4.0,Makassar,Silver,Branch,0,13196731.0,1,1
C000853,49,3799416.0,9.7,1056064.0,1,2,3.0,Surabaya,Gold,App,1,12672768.0,0,0
C000854,38,6605076.0,54.0,1006349.0,4,1,,Surabaya,Basic,Web,0,12076186.0,0,0
C000855,41,8413025.0,29.5,863866.0,8,3,4.0,Surabaya,Basic,App,0,10366390.0,1,1
C000856,38,2856954.0,70.9,442661.0,5,1,2.0,Bandung,Basic,Web,0,5311938.0,0,0
C000857,42,4252062.0,66.2,992229.0,4,3,2.0,Surabaya,Gold,App,0,11906753.0,1,1
C000858,43,8045606.0,10.4,887001.0,5,0,3.0,Jakarta,Basic,App,1,10644016.0,0,0
C000859,18,6391355.0,23.7,1552939.0,9,1,4.0,Jakarta,Basic,Branch,0,18635263.0,1,1
C000860,46,9940206.0,11.6,1058413.0,4,0,4.0,Surabaya,Gold,App,0,12700954.0,0,0
C000861,26,4101587.0,11.5,1055211.0,3,1,3.0,Bandung,Basic,Web,1,12662530.0,0,0
C000862,21,11848533.0,18.6,1042958.0,6,0,3.0,Surabaya,Basic,App,0,12515498.0,0,0
C000863,37,4171910.0,38.4,383757.0,2,3,4.0,Jakarta,Basic,Branch,0,4605089.0,0,0
C000864,39,19745891.0,38.6,2464132.0,7,4,2.0,Bandung,Basic,Web,0,29569583.0,0,0
C000865,30,3113584.0,35.5,761902.0,2,2,4.0,Surabaya,Silver,Web,1,9142823.0,0,0
C000866,48,,22.0,975545.0,2,0,4.0,Surabaya,Gold,App,0,11706536.0,0,0
C000867,22,10064310.0,39.9,921725.0,5,4,,Surabaya,Basic,Web,0,11060695.0,1,1
